Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|835||||||||||||0||||||VI||427
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|837||||||||||||0||||||T||1876
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|940||||||||||||0||||||T||1664
|||||||000001|19/02/2019|Vente|17400,00||||B106|L ECORCHERE|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|969||||||||||||0||||||T||5781
|||||||000001|19/02/2019|Vente|17400,00||||B159|HAMEAU DE MONS|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|978||||||||||||0||||||T||4071
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|1038||||||||||||0||||||T||305
|||||||000001|19/02/2019|Vente|17400,00||||B016|LE BIEZ|1560|SAINT-JEAN-SUR-REYSSOUZE|01|364||A|1040||||||||||||0||||||T||17973
|||||||000001|20/02/2019|Vente|70000,00||||B069|CHAMPAGNE|1440|VIRIAT|01|451||AS|161||||||||||||0||||||VI||752
|||||||000001|15/02/2019|Vente|45000,00||||B061|LA LECHERE|1560|VERNOUX|01|433||WC|158||||||||||||0||||||T||748
|||||||000001|15/02/2019|Vente|45000,00||||B061|LA LECHERE|1560|VERNOUX|01|433||WC|158||||||||||||0||||||S||500
|||||||000001|15/02/2019|Vente|45000,00||||B061|LA LECHERE|1560|VERNOUX|01|433||WC|160||||||||||||0||||||J||133
|||||||000001|15/02/2019|Vente|45000,00|690||RTE|0065|DES ESSARTS|1560|VERNOUX|01|433||WC|161||||||||||||0|1|Maison||75|2|S||2150
|||||||000001|18/02/2019|Vente|165208,00|113||RUE|0320|JEAN JAURES|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|44||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/02/2019|Vente|165208,00|113||RUE|0320|JEAN JAURES|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|44||40|79,27|||||||||1|2|Appartement||79|4|||
|||||||000001|13/02/2019|Vente|118000,00||||B035|CHATELARD|1570|MANZIAT|01|231||AI|494||||||||||||0||||||AB||1629
|||||||000001|13/02/2019|Vente|118000,00||||B035|CHATELARD|1570|MANZIAT|01|231||AI|495||||||||||||0||||||AB||553
|||||||000001|25/01/2019|Vente|68500,00|63||AV|1970|JEAN JAURES|1000|BOURG-EN-BRESSE|01|53||AM|280||1||9|55,72|||||||2|2|Appartement||59|3|||
|||||||000001|24/01/2019|Vente|38000,00|26||RUE|2730|DE MONTHOLON|1000|BOURG-EN-BRESSE|01|53||AI|298||114||||||||||1|2|Appartement||20|1|||
|||||||000001|31/01/2019|Vente|198000,00|5627|||B069|LE COMTE|1750|REPLONGES|01|320||AB|238||||||||||||0|1|Maison||126|5|S||649
|||||||000002|01/02/2019|Vente|1,00||||B025|LES ENTREES|1290|BEY|01|42||B|601||||||||||||0||||||S||80
|||||||000001|20/02/2019|Vente|100,00||||B165|LA SALLE|1290|GRIEGES|01|179||ZL|290||||||||||||0||||||S||54
|||||||000001|20/02/2019|Vente|100,00||||B165|LA SALLE|1290|GRIEGES|01|179||ZL|291||||||||||||0||||||S||4
|||||||000001|20/02/2019|Vente|100,00||||B165|LA SALLE|1290|GRIEGES|01|179||ZL|292||||||||||||0||||||S||3
|||||||000001|20/02/2019|Vente|100,00||||B165|LA SALLE|1290|GRIEGES|01|179||ZL|293||||||||||||0||||||S||39
|||||||000001|12/02/2019|Vente en l'état futur d'achèvement|228583,00|||RUE|2990|DE PENNESSUY|1000|BOURG-EN-BRESSE|01|53||CL|54||62||||||||||1||||||||
|||||||000001|12/02/2019|Vente en l'état futur d'achèvement|228583,00|||RUE|2990|DE PENNESSUY|1000|BOURG-EN-BRESSE|01|53||CL|54||45||||||||||1||||||||
|||||||000001|12/02/2019|Vente en l'état futur d'achèvement|228583,00|||RUE|2990|DE PENNESSUY|1000|BOURG-EN-BRESSE|01|53||CL|54||117||||||||||1||||||||
|||||||000001|30/01/2019|Vente|255690,00|63||IMP|0091|DU CLOS DE LA MADELEINE|1750|REPLONGES|01|320||AK|238||||||||||||0|1|Maison||129|5|S||625
|||||||000001|30/01/2019|Vente|189470,00|164||VC|0071|EGLISE MONTAPLAN|1190|SAINT-BENIGNE|01|337||ZH|465||||||||||||0|1|Maison||91|4|S||1277
|||||||000001|13/02/2019|Vente|70000,00|4||AV|1970|JEAN JAURES|1000|BOURG-EN-BRESSE|01|53||AM|199||13||18||||||||2|2|Appartement||41|2|||
|||||||000001|21/01/2019|Vente|20000,00||||B014|CEILLAT|1250|NIVIGNE ET SURAN|01|95||ZA|154||||||||||||0||||||P||3110
|||||||000001|21/01/2019|Vente|20000,00|4||RUE|0052|DES CHENES|1250|NIVIGNE ET SURAN|01|95||ZA|157||||||||||||0|1|Maison||43|1|S||440
|||||||000001|15/02/2019|Vente|100000,00|84||AV|2400|DE MACON|1000|BOURG-EN-BRESSE|01|53||AB|311||||||||||||0|1|Maison||159|7|S||272
|||||||000001|14/02/2019|Vente|137000,00|18||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|01|53||AI|81||162||174|84,30|||||||2|2|Appartement||84|4|||
|||||||000002|18/02/2019|Vente|240000,00||||B087|LES QUATRE VENTS|1240|LENT|01|211||A|907||||||||||||0||||||T||459
|||||||000002|18/02/2019|Vente|240000,00|650||CHE|0245|DES 4 VENTS|1240|LENT|01|211||A|1168||||||||||||0|1|Maison||83|3|S||1317
|||||||000002|18/02/2019|Vente|240000,00||||B087|LES QUATRE VENTS|1240|LENT|01|211||A|1308||||||||||||0||||||S||47
|||||||000001|08/02/2019|Vente|150000,00|1025||RTE|0120|DE LA FORET|1340|MARSONNAS|01|236||AR|117||||||||||||0|1|Maison||40|2|S||1590
|||||||000001|08/02/2019|Vente|150000,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|191||||||||||||0||||||S||2955
|||||||000001|08/02/2019|Vente|150000,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|197||||||||||||0||||||AG|JARD|423
|||||||000001|08/02/2019|Vente|150000,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|198||||||||||||0||||||P||55
|||||||000001|08/02/2019|Vente|150000,00||||B116|LE ROMPET|1340|MARSONNAS|01|236||AR|199||||||||||||0||||||P||31
|||||||000001|15/02/2019|Vente|76000,00||||B180|PETIT TANVOL|1440|VIRIAT|01|451||E|1687||||||||||||0||||||AB||1191
|||||||000001|15/02/2019|Vente|76000,00||||B180|PETIT TANVOL|1440|VIRIAT|01|451||E|1688||||||||||||0||||||S||66
|||||||000001|12/02/2019|Vente|169000,00|148||CHE|0115|DU MONT RIANT|1270|VILLEMOTIER|01|445||ZI|167||||||||||||0|1|Maison||90|4|S||862
|||||||000001|12/02/2019|Vente|2562,20||||B041|CURTIL MICHAUD|1370|BENY|01|38||ZB|18||||||||||||0||||||T||12811
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|50||||||||||||0||||||S||376
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|53||||||||||||0||||||P||1100
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|54||||||||||||0||||||S||69
|||||||000001|12/02/2019|Vente|1,00||||B050|COLIGNY LE HAUT|1270|COLIGNY|01|108||AC|256||||||||||||0||||||AB||2493
|||||||000001|08/02/2019|Vente|1,00||||B181|TREYVE BADRY|1290|GRIEGES|01|179||C|2503||||||||||||0||||||S||22
|||||||000001|08/02/2019|Vente|1,00||||B181|TREYVE BADRY|1290|GRIEGES|01|179||C|2507||||||||||||0||||||S||21
|||||||000001|08/02/2019|Vente|1,00||||B181|TREYVE BADRY|1290|GRIEGES|01|179||C|2511||||||||||||0||||||S||35
|||||||000002|08/02/2019|Vente|1,00|450||RUE|0215|DU STADE|1290|GRIEGES|01|179||AB|697||||||||||||0||||||S||28
|||||||000002|01/02/2019|Vente|1,00||||B181|TREYVE BADRY|1290|GRIEGES|01|179||C|2673||||||||||||0||||||T||8
|||||||000001|14/02/2019|Vente|11680,00||||B021|CHAMP TALON|1190|OZAN|01|284||B|1852||||||||||||0||||||S||292
|||||||000002|25/01/2019|Vente|100000,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|599||||||||||||0||||||S||329
|||||||000002|25/01/2019|Vente|100000,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|958||||||||||||0||||||P||2272
|||||||000001|31/01/2019|Vente|238320,00|11||LOT|A003|LOTISSEMENT LA CROIX|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1296||||||||||||0|1|Maison||121|5|S||1003
|||||||000001|11/02/2019|Vente|1200,00||||B143|SOULY|1560|SAINT-TRIVIER-DE-COURTES|01|388||A|105||||||||||||0||||||BS||5172
|||||||000001|29/01/2019|Vente|5000,00||||B146|SAINT LAURENT DES SABLES|1570|MANZIAT|01|231||A|2252||||||||||||0||||||BT||324
|||||||000001|01/02/2019|Vente|60000,00|1065|A|GR|0190|GRANDE RUE|1570|FEILLENS|01|159||AC|340||||||||||||0|4|Local industriel. commercial ou assimilé||272|0|S||366
|||||||000001|01/02/2019|Vente|60000,00||||B181|LIMEROL SUD OUEST|1570|FEILLENS|01|159||AN|576||||||||||||0||||||S||15
|||||||000001|01/02/2019|Vente|60000,00||||B181|LIMEROL SUD OUEST|1570|FEILLENS|01|159||AN|577||||||||||||0||||||S||384
|||||||000001|01/02/2019|Vente|60000,00||||B181|LIMEROL SUD OUEST|1570|FEILLENS|01|159||AN|581||||||||||||0||||||S||154
|||||||000001|08/02/2019|Vente|350,00||||B266|LA LOUVATIERE|1160|SAINT-MARTIN-DU-MONT|01|374||B|2314||||||||||||0||||||BT||506
|||||||000001|08/02/2019|Vente|350,00||||B038|CHEZ LUQUIN|1250|TOSSIAT|01|422||C|359||||||||||||0||||||VI||500
|||||||000001|08/02/2019|Vente|350,00||||B123|LA RIPPE|1250|TOSSIAT|01|422||C|1109||||||||||||0||||||BT||335
|||||||000001|08/02/2019|Vente|350,00||||B105|EN PODEL|1250|TOSSIAT|01|422||C|1293||||||||||||0||||||BT||570
|||||||000001|11/02/2019|Vente|72000,00||||B063|OUSSIAT|1160|PONT-D AIN|01|304||AH|512||||||||||||0||||||AB||103
|||||||000001|11/02/2019|Vente|72000,00||||B063|OUSSIAT|1160|PONT-D AIN|01|304||AH|515||||||||||||0||||||AB||272
|||||||000001|11/02/2019|Vente|72000,00||||B063|OUSSIAT|1160|PONT-D AIN|01|304||AH|523||||||||||||0||||||AB||321
|||||||000001|11/02/2019|Vente|72000,00||||B063|OUSSIAT|1160|PONT-D AIN|01|304||AH|527||||||||||||0||||||AB||5
|||||||000001|12/02/2019|Vente|73220,00|9||RUE|0990|DU CORDIER|1000|BOURG-EN-BRESSE|01|53||BD|278||122|33,75|||||||||1|2|Appartement||34|2|||
|||||||000001|15/02/2019|Vente|204693,00|289||RUE|0005|DE L'AUMUSSE|1380|SAINT-ANDRE-DE-BAGE|01|332||A|1839||||||||||||0|1|Maison||90|4|S||716
|||||||000001|15/02/2019|Vente|204693,00||||B014|LE GRAND CHAMP|1380|SAINT-ANDRE-DE-BAGE|01|332||A|1849||||||||||||0||||||S||84
|||||||000001|14/02/2019|Vente|117000,00|5285||PL|0340|JULES GOYON|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|656||128|86,61|||||||||1|2|Appartement||86|4|||
|||||||000001|14/02/2019|Vente|117000,00|5285||PL|0340|JULES GOYON|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|656||36||||||||||1|3|Dépendance||0|0|||
|||||||000002|15/02/2019|Vente|136000,00|5047|||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1234||||||||||||0|1|Maison||85|3|S||400
|||||||000002|15/02/2019|Vente|136000,00||||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1235||||||||||||0||||||S||1034
|||||||000002|15/02/2019|Vente|136000,00||||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1236||||||||||||0||||||S||252
|||||||000002|15/02/2019|Vente|136000,00||||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1237||||||||||||0||||||S||400
|||||||000002|15/02/2019|Vente|136000,00||||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1238||||||||||||0||||||S||53
|||||||000002|15/02/2019|Vente|136000,00||||B195|LE PAVE|1380|BAGE-DOMMARTIN|01|25||H|1239||||||||||||0||||||S||12
|||||||000001|14/02/2019|Vente|113860,00|386|||B109|TERRE DU FORT|1340|ATTIGNAT|01|24||AA|80||7||||||||||1|2|Appartement||52|2|||
|||||||000001|14/02/2019|Vente|113860,00|420|||B109|TERRE DU FORT|1340|ATTIGNAT|01|24||AA|176||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/02/2019|Vente|29616,60||||B038|GARGASSON|1340|JAYAT|01|196||C|461||||||||||||0||||||P||3800
|||||||000001|14/02/2019|Vente|29616,60||||B038|GARGASSON|1340|JAYAT|01|196||C|465||||||||||||0||||||T||51830
|||||||000001|14/02/2019|Vente|29616,60||||B058|MONTESSUY|1340|JAYAT|01|196||C|1257||||||||||||0||||||VI||1200
|||||||000001|14/02/2019|Vente|29616,60||||B058|MONTESSUY|1340|JAYAT|01|196||C|1258||||||||||||0||||||T||21447
|||||||000001|14/02/2019|Vente|29616,60||||B058|MONTESSUY|1340|JAYAT|01|196||C|1259||||||||||||0||||||P||53550
|||||||000001|14/02/2019|Vente|29616,60||||B058|MONTESSUY|1340|JAYAT|01|196||C|2555||||||||||||0||||||S||428
|||||||000001|14/02/2019|Vente|29616,60||||B058|MONTESSUY|1340|JAYAT|01|196||C|2557||||||||||||0||||||T||15828
|||||||000001|08/02/2019|Vente|277300,00|41||CHE|0325|DES RIPPES|1960|SAINT-ANDRE-SUR-VIEUX-JONC|01|336||A|128||||||||||||0|1|Maison||76|5|T||22497
|||||||000001|08/02/2019|Vente|277300,00|41||CHE|0325|DES RIPPES|1960|SAINT-ANDRE-SUR-VIEUX-JONC|01|336||A|128||||||||||||0|1|Maison||76|5|S||1000
|||||||000001|31/01/2019|Vente|1254782,90|5696|||B024|CERF MORAND|1340|ATTIGNAT|01|24||AL|60||||||||||||0|4|Local industriel. commercial ou assimilé||881|0|S||52379
|||||||000001|31/01/2019|Vente|1254782,90|5696|||B024|CERF MORAND|1340|ATTIGNAT|01|24||AL|60||||||||||||0|4|Local industriel. commercial ou assimilé||||S||52379
|||||||000001|31/01/2019|Vente|1254782,90|5696|||B024|CERF MORAND|1340|ATTIGNAT|01|24||AL|60||||||||||||0|1|Maison||93|4|S||52379
|||||||000001|04/02/2019|Vente|107040,00|6||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|01|53||AI|244||109||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/02/2019|Vente|107040,00|6||RUE|0970|COMTE DE LA TEYSSONNIERE|1000|BOURG-EN-BRESSE|01|53||AI|244||16||3||||||||2|2|Appartement||70|3|||
|||||||000001|31/01/2019|Vente|124486,00|||RUE|0060|AIME COTTON|1000|BOURG-EN-BRESSE|01|53||AV|244||||||||||||0||||||AB||929
|||||||000001|04/02/2019|Vente|245000,00|||RUE|0248|DES MESANGES|1000|SAINT-DENIS-LES-BOURG|01|344||AK|163||||||||||||0||||||S||3352
|||||||000001|04/02/2019|Vente|245000,00|6031|||B008|LES CLAPIERS|1000|SAINT-DENIS-LES-BOURG|01|344||AK|172||||||||||||0|1|Maison||129|6|S||824
|||||||000002|20/02/2019|Vente|210000,00|5690|||B174|LES LONGESSES|1750|REPLONGES|01|320||AN|319||||||||||||0|4|Local industriel. commercial ou assimilé||165|0|S||520
|||||||000002|20/02/2019|Vente|210000,00|392||RTE|0440|DE LA MADELEINE|1750|REPLONGES|01|320||AN|320||||||||||||0||||||S||116
|||||||000001|20/02/2019|Vente|175000,00|6118|||B176|EN LUCIAT|1750|REPLONGES|01|320||AK|85||||||||||||0|1|Maison||82|4|S||713
|||||||000001|04/02/2019|Vente|56200,00|1||CHE|0360|ST ROCH|1960|PERONNAS|01|289||AH|69||107||112|35,21|||||||2|2|Appartement||35|1|||
|||||||000001|04/02/2019|Vente|86000,00|13||RUE|2995|PERE MARIE JOSEPH LAGRANGE|1000|BOURG-EN-BRESSE|01|53||AD|255||7|82,70|||||||||1|2|Appartement||95|3|||
|||||||000001|04/02/2019|Vente|86000,00|1||RUE|0450|BERNARD|1000|BOURG-EN-BRESSE|01|53||AD|255||13|24,22|||||||||1|4|Local industriel. commercial ou assimilé||39|0|||
|||||||000001|25/02/2019|Vente|259000,00|80||ALL|0448|DES LUCIOLES|1340|ATTIGNAT|01|24||AK|134||||||||||||0|1|Maison||115|5|S||447
|||||||000001|25/02/2019|Vente|259000,00||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|135||||||||||||0||||||S||361
|||||||000001|07/02/2019|Vente|96000,00|11||RUE|0790|CHARLES GUILLON|1000|BOURG-EN-BRESSE|01|53||AZ|464||6|65,70|||||||||1|2|Appartement||67|3|||
|||||||000001|25/02/2019|Vente|190500,00|51||IMP|0240|SAINT MICHEL|1340|SAINT-DIDIER-D AUSSIAT|01|346||AI|263||||||||||||0|1|Maison||133|5|S||814
|||||||000001|15/02/2019|Vente|4198,00||||B053|LA GALETTE|1560|LESCHEROUX|01|212||D|332||||||||||||0||||||T||4555
|||||||000001|15/02/2019|Vente|4198,00||||B053|LA GALETTE|1560|LESCHEROUX|01|212||D|333||||||||||||0||||||VI||800
|||||||000001|15/02/2019|Vente|4198,00||||B053|LA GALETTE|1560|LESCHEROUX|01|212||D|334||||||||||||0||||||T||1990
|||||||000001|15/02/2019|Vente|4198,00||||B053|LA GALETTE|1560|LESCHEROUX|01|212||D|339||||||||||||0||||||T||4440
|||||||000001|15/02/2019|Vente|4198,00||||B034|GRAND PRE|1560|SAINT-JULIEN-SUR-REYSSOUZE|01|367||A|482||||||||||||0||||||P||5902
|||||||000001|08/02/2019|Vente|254000,00|254||ALL|0147|DES NOISETIERS|1310|POLLIAT|01|301||AC|51||||||||||||0|1|Maison||131|5|S||1295
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|46||||||||||||0||||||AB||998
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|47||||||||||||0||||||AB||198
|||||||000001|11/02/2019|Vente|||||B112|VACAGNOLE|1340|ATTIGNAT|01|24||AK|48||||||||||||0||||||AG||844
|||||||000001|20/02/2019|Vente||392||RTE|0440|DE LA MADELEINE|1750|REPLONGES|01|320||AN|320||||||||||||0||||||S||116
|||||||000001|29/01/2019|Vente|218000,00|26|B|AV|1970|JEAN JAURES|1000|BOURG-EN-BRESSE|01|53||AM|40||||||||||||0|1|Maison||105|5|S||133
|||||||000001|29/01/2019|Vente|218000,00|7||RUE|0560|BOULANGER|1000|BOURG-EN-BRESSE|01|53||AM|42||||||||||||0||||||S||58
|||||||000001|25/02/2019|Vente|138000,00||||B077|AUX VIGNES|1190|GORREVOD|01|175||WB|657||||||||||||0||||||S||263
|||||||000001|25/02/2019|Vente|138000,00|5325|||B077|AUX VIGNES|1190|GORREVOD|01|175||WB|691||||||||||||0|1|Maison||98|6|S||950
|||||||000001|12/02/2019|Vente|262975,00|5404|||B062|NECUDEY|1160|PONT-D AIN|01|304||C|415||||||||||||0|1|Maison||128|5|S||833
|||||||000001|12/02/2019|Vente|262975,00|5404|||B062|NECUDEY|1160|PONT-D AIN|01|304||C|415||||||||||||0|1|Maison||128|5|J||1280
|||||||000001|12/02/2019|Vente|262975,00||||B062|NECUDEY|1160|PONT-D AIN|01|304||C|452||||||||||||0||||||P||121
|||||||000001|14/02/2019|Vente|350000,00|7||RUE|1640|GEN DEBENEY|1000|BOURG-EN-BRESSE|01|53||AD|781||||||||||||0|4|Local industriel. commercial ou assimilé||487|0|S||913
|||||||000001|30/01/2019|Vente|130000,00|32||ALL|0115|DES DOMBES|1960|PERONNAS|01|289||AR|141||||||||||||0|1|Maison||110|5|S||350
|||||||000001|28/01/2019|Vente|155000,00|351||CHE|0002|DE L ANCIENNE TUILERIE|1960|PERONNAS|01|289||AD|156||6|104,93|7||||||||2|2|Appartement||100|4|||
|||||||000001|28/01/2019|Vente|155000,00|351||CHE|0002|DE L ANCIENNE TUILERIE|1960|PERONNAS|01|289||AD|156||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/02/2019|Vente|167600,00|2||RUE|1550|DES FOUGERES|1000|BOURG-EN-BRESSE|01|53||BH|19||||||||||||0|1|Maison||86|4|S||749
|||||||000001|08/02/2019|Vente|54500,00||||B013|CRUZILLES|1290|CRUZILLES-LES-MEPILLAT|01|136||B|1383||||||||||||0||||||AB||610
|||||||000002|01/02/2019|Vente|57000,00|5806|||B207|LES JAROIS|1851|MARBOZ|01|232||WR|235||||||||||||0|4|Local industriel. commercial ou assimilé||274|0|||
|||||||000001|07/02/2019|Vente|327600,00|284||IMP|0420|DES GENEVRIERS|1250|REVONNAS|01|321||ZA|357||||||||||||0|1|Maison||130|5|S||1000
|||||||000001|14/02/2019|Vente|156000,00|5285||PL|0340|JULES GOYON|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|656||123|79,03|||||||||1|2|Appartement||80|4|||
|||||||000001|14/02/2019|Vente|156000,00|5285||PL|0340|JULES GOYON|1750|SAINT-LAURENT-SUR-SAONE|01|370||A|656||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/02/2019|Vente|162000,00|26||BD|3430|ST NICOLAS|1000|BOURG-EN-BRESSE|01|53||BD|12||303||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/02/2019|Vente|162000,00|26||BD|3430|ST NICOLAS|1000|BOURG-EN-BRESSE|01|53||BD|12||103||141|104,01|||||||2|2|Appartement||101|5|||
|||||||000001|06/02/2019|Vente|178000,00|5014|||B001|LES BAGNARDES|1310|SAINT-REMY|01|385||A|1291||||||||||||0|1|Maison||157|6|S||1679
|||||||000001|05/02/2019|Vente|55000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1227||||||||||||0||||||AB||729
|||||||000001|05/02/2019|Vente|55000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1228||||||||||||0||||||AB||45
|||||||000001|08/02/2019|Vente|176400,00|1414||RTE|0020|DE CONFRANCON|1310|CONFRANCON|01|115||AA|45||||||||||||0|1|Maison||122|5|S||1228
|||||||000001|08/02/2019|Vente|176400,00|1414||RTE|0020|DE CONFRANCON|1310|CONFRANCON|01|115||AA|45||||||||||||0|1|Maison||122|5|J||617
|||||||000001|22/02/2019|Vente|138000,00|10||PL|0019|DU CENTRE VILLAGE|1250|SAINT-JUST|01|369||A|980||14|95,44|7||||||||2|2|Appartement||95|5|||
|||||||000002|15/02/2019|Vente|356940,00||||B021|LES PERTHUISETTES|1340|BRESSE VALLONS|01|130||B|2142||||||||||||0||||||P||495
|||||||000002|15/02/2019|Vente|356940,00|250||RTE|0230|DE LANGE|1340|BRESSE VALLONS|01|130||B|2143||||||||||||0|1|Maison||182|6|||
|||||||000001|19/02/2019|Vente|1076,20||||B023|LES DERONTES|1290|BEY|01|42||B|237||||||||||||0||||||BT||1035
|||||||000001|19/02/2019|Vente|1076,20||||B023|LES DERONTES|1290|BEY|01|42||B|238||||||||||||0||||||P||1625
|||||||000001|19/02/2019|Vente|1076,20||||B006|LES BIGUETTES|1290|BEY|01|42||B|261||||||||||||0||||||BP||1360
|||||||000001|19/02/2019|Vente|1076,20||||B006|LES BIGUETTES|1290|BEY|01|42||B|261||||||||||||0||||||BP||1361
|||||||000001|20/02/2019|Vente|188000,00|698||RUE|0095|DE LA GRANDE CHARRIERE|1290|GRIEGES|01|179||ZL|288||||||||||||0|1|Maison||95|3|S||2133
|||||||000001|20/02/2019|Vente|188000,00||||B165|LA SALLE|1290|GRIEGES|01|179||ZL|298||||||||||||0||||||S||10
|||||||000001|25/02/2019|Vente|328000,00|224||RUE|0475|DE LA VILLE|1160|NEUVILLE-SUR-AIN|01|273||AB|158||||||||||||0|3|Dépendance||0|0|S||979
|||||||000001|25/02/2019|Vente|328000,00|224||RUE|0475|DE LA VILLE|1160|NEUVILLE-SUR-AIN|01|273||AB|158||||||||||||0|1|Maison||107|4|S||979
|||||||000002|25/02/2019|Vente|2887,50||||B033|LE DOUROUX|1160|LA TRANCLIERE|01|425||ZB|162||||||||||||0||||||T||1267
